item_id,section_id,brand_id,ref_price,avg_price,min_price,max_price,amount
3843,49,42,12.9,12.9,12.9,12.9,12.9
3844,47,451,4.39,4.39,4.39,4.39,118.53
3845,47,451,4.39,4.39,4.39,4.39,21.95
3846,47,451,4.99,4.99,4.99,4.99,9.98
3847,47,451,2.29,2.29,2.29,2.29,32.06
3848,47,105,5.89,6.22,5.89,6.29,472.84
3849,38,60,5.99,5.99,5.99,5.99,131.78
3850,45,7,19.9,16.03,5.99,19.9,168.88
3851,49,560,5.99,5.99,5.99,5.99,113.81
3852,49,560,5.99,5.99,5.99,5.99,35.94
3853,49,541,5.99,5.99,5.99,5.99,35.94
3854,38,376,8.99,11.39,11.39,11.39,182.24
3855,49,37,11.9,11.11,10.9,11.9,155.6
3856,40,303,2.49,2.49,2.49,2.49,67.23
3857,47,65,5.99,5.99,5.99,5.99,137.77
3858,47,415,8.99,8.99,8.99,8.99,125.86
3859,47,94,3.99,3.99,3.99,3.99,171.57
3860,49,337,10.9,10.9,10.9,10.9,87.2
3861,45,8,2.79,2.74,2.29,2.79,147.66
3862,32,427,14.89,14.89,14.89,14.89,163.79
3863,47,65,5.99,5.99,5.99,5.99,143.76
3864,34,349,1.89,1.89,1.89,1.99,493.69
3865,47,929,15.9,15.9,15.9,15.9,111.3
3866,49,37,11.9,11.9,11.9,11.9,35.7
3867,46,578,8.9,8.96,8.9,9.9,161.2
3868,47,415,12.99,12.99,12.99,12.99,64.95
3869,46,166,35.9,36.33,35.9,36.9,254.3
3870,47,931,2.29,2.79,2.39,2.89,655.13
3871,49,293,19.9,19.63,18.9,19.9,647.7
3872,47,430,9.95,17.57,14.9,18.9,52.7
3873,50,530,19.9,19.9,19.9,19.9,19.9
3874,34,348,20.9,20.9,20.9,20.9,940.5
3876,49,47,9.9,9.9,9.9,9.9,39.6
3877,40,303,1.29,1.29,1.29,1.29,161.25
3878,49,852,3.49,3.18,2.59,3.49,44.56
3879,50,88,2.49,2.36,1.99,2.97,426.93
3880,40,80,2.69,2.69,2.69,2.69,252.86
3881,49,48,14.9,14.9,14.9,14.9,44.7
3882,49,420,7.99,7.23,6.99,7.59,36.15
3883,47,843,4.49,4.53,4.49,4.99,253.94
3884,47,94,21.9,21.9,21.9,21.9,219.0
3885,48,324,8.49,8.49,8.49,8.49,1086.72
3886,49,29,8.99,8.99,8.99,8.99,62.93
3887,43,345,59.9,59.9,59.9,59.9,148.67
3888,44,11,30.9,30.9,30.85,30.96,91.71
3889,44,11,26.9,26.9,26.9,26.9,41.8
3890,44,11,30.9,25.77,16.88,30.9,86.59
3891,44,11,42.9,41.45,39.9,42.94,209.7
3892,44,11,30.9,23.31,16.9,30.9,93.65
3893,44,11,99.9,98.47,69.9,100.0,233.77
3894,44,11,30.9,5.9,5.9,5.9,22.97
3895,44,11,45.9,45.9,45.9,45.9,31.76
3896,44,11,29.9,29.91,29.9,30.0,57.79
3897,44,11,22.9,22.9,22.89,22.92,195.43
3898,44,11,22.9,22.31,17.9,22.9,80.73
3899,44,11,15.9,21.45,15.89,24.9,121.36
3900,44,11,24.9,24.9,24.9,24.9,119.82
3901,44,11,19.9,26.74,19.9,29.91,87.2
3902,44,11,49.9,49.91,49.9,50.0,61.48
3903,44,11,29.9,29.9,29.9,30.0,45.93
3904,44,11,39.9,31.5,13.99,39.9,90.77
3905,44,11,69.9,41.91,27.9,70.0,30.75
3906,44,11,59.9,59.9,59.86,60.0,86.49
3907,44,11,29.9,29.9,29.84,29.9,40.9
3908,44,11,14.9,14.9,14.9,14.9,39.1
3909,44,11,97.9,88.4,65.94,97.99,1824.43
3910,44,11,12.9,12.9,12.9,12.9,9.0
3911,44,11,79.0,79.0,78.94,79.07,1309.34
3912,44,11,129.9,105.65,76.93,129.9,604.02
3913,44,11,58.9,57.79,48.9,58.9,147.85
3914,44,11,22.9,22.47,19.88,22.9,10.7
3915,44,11,29.9,29.53,25.92,29.9,21.57
3916,44,11,34.9,34.9,34.9,34.9,25.48
3917,44,11,45.9,45.9,45.87,45.94,566.96
3918,44,11,199.0,199.0,199.0,199.0,5.57
3919,44,11,50.9,50.9,50.9,50.9,23.92
3920,44,11,34.9,34.9,34.9,34.9,31.69
3921,44,11,19.9,19.9,19.89,19.92,398.05
3922,44,11,97.9,89.91,69.87,97.99,1480.35
3923,44,11,99.0,77.32,59.9,99.0,1462.21
3924,44,11,90.0,139.92,139.9,140.0,16.79
3925,44,11,79.9,79.69,78.9,79.9,321.86
3926,44,11,74.9,74.89,74.8,74.9,152.19
3927,44,11,86.9,83.83,69.9,86.94,608.26
3928,44,11,21.0,21.0,20.99,21.03,218.74
3929,44,11,5.9,5.9,5.9,5.9,27.36
3930,44,11,69.9,69.91,69.89,70.0,216.43
3931,44,11,69.9,69.92,69.85,70.0,141.5
3932,44,11,30.9,30.98,30.9,34.0,186.42
3933,44,11,119.0,119.0,119.0,119.0,140.66
3934,44,11,29.9,33.47,29.9,34.9,35.34
3935,44,11,50.9,50.9,50.9,50.9,10.18
3936,44,11,10.9,10.9,10.87,10.95,73.78
3937,44,11,30.9,30.47,24.89,30.9,94.72
3938,44,11,68.9,68.91,68.9,69.0,101.29
3939,44,11,23.9,23.89,23.88,23.9,21.5
3940,44,11,29.9,29.9,29.9,30.0,106.45
3941,44,11,30.9,30.42,24.9,30.9,495.99
3942,44,11,99.9,59.9,51.89,99.9,85.49
3943,44,11,18.9,18.9,18.9,18.92,120.93
3944,44,11,6.9,6.9,6.9,6.93,71.8
3945,44,11,55.9,55.9,55.83,56.0,325.11
3946,44,11,29.9,29.91,29.84,30.0,95.61
3947,44,11,21.9,21.9,21.9,21.9,1.58
3948,44,11,33.9,33.89,33.81,33.95,71.93
3949,44,11,29.9,29.9,29.9,29.9,48.92
3950,44,11,74.9,71.25,59.9,74.93,277.21
3951,44,11,30.9,27.33,19.9,30.94,350.07
3952,44,11,22.9,25.52,22.78,30.0,75.39
3953,48,14,19.9,19.44,16.89,19.91,146.91
3954,41,1,28.9,25.94,19.9,41.9,41979.62
3955,40,299,9.99,12.9,12.9,12.9,25.8
3956,40,299,12.9,12.9,12.9,12.9,103.2
3957,43,345,46.9,46.9,46.9,46.9,618.52
3958,43,345,43.9,43.9,43.9,43.9,144.61
3959,43,345,49.9,46.53,37.91,49.9,982.74
3960,47,301,35.9,35.9,35.9,35.9,718.0
3961,47,264,33.9,33.9,33.9,33.9,33.9
3962,44,11,69.9,69.9,69.9,70.0,210.27
3963,44,11,29.9,29.9,29.89,29.9,106.56
3964,45,7,4.99,5.87,4.99,7.0,1477.35
3965,48,14,35.9,35.9,35.9,35.9,133.76
3966,41,1,19.9,19.87,16.9,19.92,3362.87
3967,41,2,12.83,12.95,9.9,14.99,1542.15
3968,41,2,14.51,14.68,9.89,15.49,1898.09
3969,47,229,3.69,3.7,3.69,3.98,310.54
3970,47,102,7.99,7.99,7.99,7.99,439.45
3971,41,1,35.9,35.9,35.9,35.9,128.02
3972,40,87,2.99,2.85,1.99,3.99,83.71
3973,47,935,12.9,12.9,12.9,12.9,25.8
3974,47,127,1.99,1.54,0.99,1.99,78.68
3975,43,20,59.9,60.59,41.9,69.99,3107.47
3976,43,345,39.9,35.47,28.9,39.91,1459.05
3977,47,102,4.99,4.86,3.99,4.99,145.7
3978,47,102,5.99,5.99,5.99,5.99,233.61
3979,34,748,19.9,18.23,14.9,19.9,54.7
3980,45,7,2.99,2.99,2.99,2.99,14.82
3981,44,11,29.9,38.88,34.83,59.91,254.63
3982,38,694,12.9,12.15,9.9,12.9,194.4
3983,41,938,34.9,34.9,34.89,34.91,1513.94
3984,41,938,16.9,16.9,16.9,16.91,487.3
3985,41,938,29.9,31.01,30.88,32.9,1611.38
3986,41,938,29.9,30.99,30.88,32.9,1738.64
3987,45,7,13.9,19.9,19.87,20.0,56.08
3988,47,939,5.49,5.99,5.99,5.99,197.67
3989,47,939,5.49,5.99,5.99,5.99,41.93
3990,47,939,5.99,5.99,5.99,5.99,113.81
3991,47,939,4.69,4.69,4.69,4.69,211.05
3992,47,939,4.99,4.69,4.69,4.69,459.62
3993,47,939,2.79,2.78,1.99,2.99,303.31
3994,47,939,2.79,2.8,2.79,2.99,184.94
3995,47,939,2.79,2.8,2.79,2.99,187.53
3996,47,939,2.79,2.76,1.99,2.99,900.94
3997,47,939,2.79,2.8,1.99,2.99,330.42
3998,47,939,3.49,3.49,3.49,3.49,230.34
3999,47,939,1.09,1.09,1.09,1.09,90.47
4000,47,939,1.09,1.09,1.09,1.09,87.2
4001,47,939,3.49,3.49,3.49,3.49,108.19
4002,45,7,15.99,19.72,15.99,22.9,213.53
4003,47,939,2.79,2.81,1.99,2.99,468.93
4004,44,11,25.9,25.91,25.83,26.11,27.09
4005,32,308,7.39,7.39,7.39,7.39,88.68
4006,32,308,7.39,7.39,7.39,7.39,88.68
4007,48,14,29.9,29.9,29.87,29.93,140.05
4008,45,7,11.9,14.35,11.9,14.9,238.55
4009,39,10,5.9,5.9,5.9,5.9,643.1
4010,39,10,25.9,25.98,25.9,26.9,6078.6
4011,39,10,4.9,4.9,4.9,4.9,34.3
4012,39,10,7.9,7.9,7.9,7.9,63.2
4013,37,945,12.9,10.99,10.99,10.99,10.99
4015,37,951,9.9,9.76,8.9,9.9,478.1
4016,37,951,9.9,9.9,9.9,9.9,287.1
4017,37,951,9.9,9.82,8.9,9.9,353.4
4018,37,951,9.9,9.09,6.9,9.9,236.4
4019,37,951,17.9,17.9,17.9,17.9,53.7
4020,37,951,17.9,17.9,17.9,17.9,179.0
4021,37,953,14.89,14.89,14.89,14.89,148.9
4022,47,503,2.99,2.99,2.99,2.99,80.73
4023,43,20,9.29,9.07,5.79,9.29,389.97
4024,43,20,9.29,7.8,5.69,9.29,319.69
4025,48,957,39.9,39.9,39.84,40.0,946.76
4026,47,509,18.98,22.9,22.9,22.9,68.7
4028,32,427,5.99,5.68,2.99,6.69,62.49
4029,32,427,5.99,5.98,2.99,6.99,71.8
4030,43,959,119.0,119.0,119.0,119.0,122.09
4031,43,959,109.0,109.0,109.0,109.0,156.09
4032,43,959,89.9,86.9,59.9,89.9,154.32
4033,43,959,69.9,69.9,69.9,69.9,35.93
4034,43,959,119.0,119.0,119.0,119.0,242.76
4035,43,685,79.9,79.9,79.87,79.9,249.44
4036,37,961,22.9,26.9,26.9,26.9,215.2
4037,37,961,12.9,12.9,12.9,12.9,77.4
4038,37,961,4.99,5.01,4.99,5.18,60.07
4039,37,961,4.99,4.99,4.99,4.99,344.31
4040,37,961,12.99,12.99,12.99,12.99,116.91
4041,32,517,2.29,1.78,1.19,2.08,348.9
4042,32,517,5.39,4.9,4.39,5.39,200.99
4043,43,137,82.9,82.9,82.9,82.9,294.46
4044,37,961,5.49,5.38,3.99,5.49,199.23
4045,37,961,5.49,5.49,5.49,5.49,5.49
4046,37,961,5.49,5.49,5.49,5.49,21.96
4047,37,961,5.49,5.49,5.49,5.49,10.98
4048,37,961,7.99,7.99,7.99,7.99,79.9
4049,37,961,5.39,5.39,5.39,5.39,26.95
4050,34,748,1.2,1.2,1.2,1.2,86.4
4051,47,964,25.9,25.9,25.9,25.9,362.6
4052,47,821,25.9,25.9,25.9,25.9,233.1
4053,47,965,59.9,59.9,59.9,59.9,59.9
4054,47,966,27.9,27.9,27.9,27.9,279.0
4055,47,967,25.9,27.9,27.9,27.9,390.6
4056,47,652,29.9,29.9,29.9,29.9,89.7
4057,47,652,29.9,29.83,27.9,29.9,805.3
4058,47,652,29.9,29.9,29.9,29.9,897.0
4059,47,771,31.9,32.9,32.9,32.9,98.7
4060,37,968,17.99,17.99,17.99,17.99,215.88
4061,37,968,9.2,9.2,9.2,9.2,36.8
4062,37,968,14.9,14.9,14.9,14.9,44.7
4063,37,968,8.99,8.99,8.99,8.99,17.98
4064,37,968,11.9,11.9,11.9,11.9,71.4
4065,37,968,13.99,13.99,13.99,13.99,83.94
4066,47,969,27.9,25.9,23.9,26.9,751.1
4067,37,970,13.9,13.9,13.9,13.9,27.8
4068,47,971,37.9,37.9,37.9,37.9,75.8
4069,43,345,74.9,72.61,58.88,74.9,197.91
4070,37,961,9.98,9.98,9.98,9.98,129.74
4071,37,961,10.99,10.99,10.99,10.99,21.98
4072,47,974,4.49,4.24,2.99,4.99,135.58
4073,47,786,5.49,5.5,5.49,5.69,148.43
4074,47,786,5.79,5.79,5.79,5.79,208.44
4075,47,786,4.59,3.53,2.99,4.59,3463.79
4076,50,464,11.99,11.99,11.99,11.99,47.96
4077,34,20,18.9,18.9,18.9,18.9,132.3
4078,47,972,10.9,10.9,10.9,10.9,43.6
4079,47,972,6.98,6.98,6.98,6.98,41.88
4080,47,972,5.84,9.99,9.99,9.99,9.99
4081,40,294,4.59,4.29,1.99,4.59,223.08
4082,40,294,4.9,4.9,4.9,4.9,176.4
4083,32,308,2.29,2.29,2.29,2.29,61.83
4084,32,308,2.29,2.29,2.29,2.29,20.61
4085,32,308,5.9,5.9,5.9,5.9,483.8
4086,48,975,8.49,7.77,6.49,8.49,1498.77
4087,48,975,8.49,7.99,6.49,8.49,127.84
4088,29,717,3.59,3.08,2.99,3.49,1317.31
4089,29,717,3.59,3.15,2.99,3.49,924.59
4090,29,717,3.59,3.14,2.99,3.49,521.82
4091,45,7,8.99,8.99,8.99,8.99,854.05
4092,43,817,44.9,44.9,44.88,44.9,31.16
4093,47,801,1.79,1.88,1.59,2.39,5568.33
4094,47,568,13.99,13.99,13.99,13.99,13.99
4095,47,392,9.98,9.98,9.98,9.98,39.92
4096,47,392,9.98,10.59,9.98,17.9,137.66
4097,48,979,7.79,6.99,6.99,6.99,41.94
4098,48,979,7.79,6.99,6.99,6.99,41.94
4099,41,941,29.9,31.9,31.88,31.93,1035.51
4100,49,572,15.99,15.44,14.9,15.99,61.78
4101,39,10,3.0,3.8,3.0,3.99,264.39
4102,39,10,10.0,9.9,9.9,9.9,39.6
4104,39,10,39.9,39.9,39.9,39.91,341.47
4105,47,853,29.9,24.9,24.9,24.9,273.9
4106,32,714,7.19,7.04,6.99,7.19,56.32
4107,43,687,7.99,7.99,7.99,7.99,103.87
4108,43,687,7.99,7.99,7.99,7.99,23.97
4109,43,687,7.99,7.99,7.99,7.99,7.99
4110,43,687,8.29,8.29,8.29,8.29,33.16
4111,44,11,12.5,12.5,12.46,12.53,380.77
4112,44,11,29.9,29.9,29.89,30.0,209.43
4113,44,11,17.9,17.89,17.73,17.9,11.06
4114,47,576,15.9,15.9,15.9,15.9,365.7
4115,44,11,30.9,30.9,30.88,30.9,191.15
4116,44,11,24.9,24.9,24.88,24.92,447.51
4117,44,11,22.9,22.9,22.89,22.91,98.84
4118,44,11,29.9,29.9,29.9,29.9,18.3
4119,44,11,31.9,31.9,31.82,31.92,172.45
4120,44,11,34.9,34.9,34.81,34.9,203.59
4121,44,11,92.9,92.9,92.5,93.33,141.75
4122,44,11,22.9,22.9,22.89,22.93,115.33
4123,44,11,35.9,35.9,35.62,36.11,31.23
4124,44,11,66.9,66.9,66.83,66.96,200.03
4125,44,11,64.9,64.89,64.8,64.9,235.96
4126,44,11,0.0,97.9,97.9,97.92,80.28
4127,44,11,59.9,59.91,59.9,60.0,102.2
4128,44,11,122.9,122.92,122.86,123.13,110.14
4129,44,11,29.9,29.91,29.9,30.0,27.57
4130,44,11,6.9,6.9,6.88,6.9,61.16
4131,44,11,0.0,12.9,12.9,12.9,20.1
4132,44,11,15.9,15.9,15.9,15.9,26.08
4133,44,11,12.9,12.9,12.9,12.9,14.71
4134,44,11,21.9,21.9,21.89,21.92,75.6
4135,44,11,99.9,98.79,79.9,100.0,128.67
4136,44,11,97.9,97.91,97.9,98.0,49.54
4137,44,11,39.9,39.9,39.9,39.9,37.87
4138,44,11,46.9,46.9,46.9,46.9,37.24
4139,49,184,8.9,8.4,6.99,8.9,3538.48
4140,44,11,30.9,29.97,19.88,30.92,87.61
4141,44,11,30.9,28.31,19.88,30.92,228.27
4142,44,11,30.9,28.15,19.9,30.9,109.0
4143,44,11,0.0,19.9,19.9,19.9,22.77
4144,44,11,99.9,98.89,82.9,99.9,734.34
4145,44,11,49.9,49.91,49.9,50.0,39.63
4146,44,11,39.9,39.9,39.82,40.0,98.47
4147,44,11,36.9,36.9,36.83,36.91,57.04
4148,44,11,38.9,38.9,38.75,38.9,61.15
4149,44,11,50.9,50.9,50.9,50.9,49.93
4150,44,11,83.0,80.1,59.9,83.0,27.83
4151,44,11,39.9,39.9,39.84,39.9,183.53
4152,44,11,37.9,37.9,37.9,37.92,96.42
4153,44,11,27.9,39.13,29.9,39.9,55.78
4154,44,11,21.9,59.61,43.9,69.9,43.33
4155,44,11,37.9,37.9,37.86,37.95,201.1
4156,44,11,64.9,64.9,64.84,65.0,231.18
4157,47,130,5.99,6.85,5.99,6.99,95.86
4158,47,130,7.99,7.99,7.99,7.99,7.99
4159,49,360,9.9,10.23,9.9,10.9,30.7
4160,40,376,7.49,7.49,7.49,7.49,44.94
4161,49,398,1.79,1.99,1.79,2.39,11.94
4162,44,11,48.9,48.9,48.81,48.9,139.55
4163,44,11,5.9,5.9,5.9,5.9,85.46
4164,44,11,39.9,39.9,39.81,39.9,163.89
4165,41,566,25.9,25.9,25.9,25.9,48.48
4166,45,7,8.25,3.27,2.59,8.25,2262.06
4167,49,398,1.99,1.99,1.99,1.99,19.9
4168,47,853,39.9,39.9,39.9,39.9,119.7
4169,47,991,34.9,34.9,34.9,34.9,69.8
4170,44,11,7.9,7.9,7.9,7.9,118.06
4171,44,11,51.9,51.9,51.86,51.9,70.89
4172,44,11,39.9,39.9,39.88,39.91,93.84
4173,44,11,6.9,6.9,6.88,6.91,276.32
4175,41,1,26.9,21.86,18.9,37.7,76901.54
4176,41,1,22.9,23.04,15.65,29.98,5397.39
4177,41,1,23.9,21.96,18.9,36.89,27519.81
4178,41,1,32.9,33.44,23.22,46.55,2524.04
4179,41,993,57.9,57.9,57.9,57.9,233.11
4180,47,994,21.9,21.83,19.9,25.9,2401.0
4181,47,771,31.9,31.17,30.9,32.9,467.5
4182,47,713,12.9,13.7,12.9,13.9,137.0
4183,47,855,49.9,49.9,49.9,49.9,49.9
4184,38,376,4.49,6.85,6.85,6.85,34.25
4185,38,376,4.49,6.85,6.85,6.85,6.85
4186,44,11,33.9,33.9,33.9,33.91,127.47
4187,44,11,37.9,37.9,37.89,37.92,69.28
4188,44,11,14.9,14.9,14.89,14.9,76.64
4189,47,113,8.99,8.99,8.99,8.99,17.98
4190,44,11,81.9,76.36,69.9,81.9,209.7
4191,44,11,30.9,44.9,44.81,44.9,239.22
4192,44,11,44.9,40.93,29.9,44.9,196.98
4193,44,11,46.9,46.87,46.67,46.9,17.34
4194,44,11,69.9,69.9,69.9,69.9,27.26
4195,47,999,6.9,7.85,6.9,7.99,109.97
4196,47,999,7.69,7.99,7.99,7.99,39.95
4197,47,679,20.9,20.9,20.9,20.9,20.9
4198,37,1000,6.79,6.79,6.79,6.79,61.11
4199,47,99,5.99,5.99,5.99,5.99,59.9
4200,47,99,10.9,10.9,10.9,10.9,21.8
4201,47,413,9.98,9.98,9.98,9.98,49.9
4202,44,11,102.99,100.08,89.9,103.0,292.2
4203,44,11,64.9,64.92,64.83,65.0,33.75
4204,44,11,33.9,33.91,33.9,33.94,32.95
4205,44,11,49.9,44.44,29.9,49.9,54.57
4206,41,1,35.9,35.89,35.88,35.9,21.75
4207,41,1,34.9,34.9,34.9,34.91,282.03
4208,44,11,34.9,34.9,34.9,34.91,164.59
4209,47,1008,12.99,12.99,12.99,12.99,103.92
4210,47,1008,13.9,13.9,13.9,13.9,27.8
4211,47,1008,15.99,15.99,15.99,15.99,143.91
4212,47,1008,15.99,15.99,15.99,15.99,31.98
4213,47,1010,21.9,21.9,21.9,21.9,43.8
4214,47,1010,16.9,16.9,16.9,16.9,33.8
4215,47,1010,16.99,14.49,11.99,16.99,57.96
4216,47,1010,14.9,14.61,13.9,14.9,204.6
4217,47,1010,23.9,18.23,9.9,23.9,765.8
4218,47,1010,23.9,20.49,9.9,23.9,839.9
4219,32,345,6.99,7.54,7.5,7.97,512.82
4220,44,11,24.9,24.9,24.9,24.9,116.13
4221,41,1,24.9,13.34,13.03,19.99,1352.48
4222,32,216,2.59,2.44,1.99,2.59,131.66
4223,44,11,10.9,10.9,10.9,10.9,18.42
4224,45,7,19.9,23.9,23.9,23.9,16.08
4225,45,7,16.9,16.9,16.9,16.9,79.09
4226,45,7,5.99,5.99,5.99,5.99,227.14
4227,45,7,29.9,19.9,19.9,19.9,101.29
4228,45,7,5.99,6.8,5.99,7.99,217.68
4229,45,7,7.99,7.99,7.99,7.99,87.89
4230,45,7,40.0,51.9,49.9,53.9,16.76
4231,45,7,15.9,12.21,9.98,18.9,37.54
4232,41,2,9.9,9.77,9.11,12.99,438.14
4233,45,7,2.99,2.99,2.99,2.99,51.8
4234,48,323,7.79,7.79,7.79,7.79,607.62
4235,41,1,26.03,26.03,26.03,26.03,26.45
4236,41,1,59.9,59.28,49.9,59.9,627.32
4237,41,1,34.9,35.92,34.9,39.99,151.6
4238,41,1,39.9,40.43,39.9,44.9,749.73
4239,41,1,19.9,20.79,19.9,29.99,1763.2
4240,39,10,4.9,4.9,4.9,4.9,338.1
4241,39,10,19.9,19.9,19.9,19.9,39.8
4242,39,10,9.9,9.9,9.9,9.9,29.7
4243,39,10,4.9,4.9,4.9,4.9,137.2
4244,39,10,39.9,35.16,34.86,36.9,23276.54
4245,39,10,39.9,39.9,39.9,39.9,1915.2
4246,39,10,24.9,24.9,24.9,24.9,846.6
4248,39,10,3.9,3.9,3.9,3.9,128.7
4249,48,14,29.9,28.42,25.87,29.91,2360.53
4250,48,14,39.9,39.9,39.9,39.9,90.01
4251,44,11,34.9,34.51,29.9,34.9,211.31
4252,47,614,11.99,11.99,11.99,11.99,383.68
4253,47,614,11.85,11.85,11.85,11.85,331.8
4254,38,454,6.99,7.16,6.99,7.99,85.88
4255,38,454,5.9,6.26,5.9,6.99,56.37
4256,43,1016,39.9,34.59,30.9,39.9,511.62
4257,43,1016,89.9,89.9,89.9,89.9,202.45
4258,44,11,39.9,39.89,39.81,39.9,117.53
4259,37,945,12.9,12.9,12.9,12.9,25.8
4260,37,945,12.9,12.9,12.9,12.9,25.8
4261,49,541,3.99,3.99,3.99,3.99,35.91
4262,41,635,18.9,18.9,18.9,18.9,661.5
4263,34,145,6.55,7.99,7.99,7.99,151.81
4264,41,938,24.9,24.9,24.9,24.91,505.32
4265,43,15,6.49,6.54,6.49,6.99,615.02
4266,47,1020,8.99,8.99,8.99,8.99,62.93
4267,47,935,7.99,7.99,7.99,7.99,15.98
4268,47,935,5.99,5.99,5.99,5.99,11.98
4269,47,935,5.99,7.69,7.69,7.69,23.07
4270,47,935,7.69,7.69,7.69,7.69,30.76
4271,47,935,5.99,5.99,5.99,5.99,5.99
4272,47,935,5.99,5.06,3.19,5.99,15.17
4273,47,935,5.99,5.99,5.99,5.99,35.94
4274,41,1022,19.59,19.59,19.59,19.59,39.18
4275,41,1022,7.59,7.59,7.59,7.59,60.72
4276,41,1022,14.9,14.9,14.9,14.9,134.1
4277,40,421,12.9,12.9,12.9,12.9,12.9
4278,40,1023,4.59,4.59,4.59,4.59,4.59
4279,40,1023,4.59,2.99,2.99,2.99,17.94
4280,37,632,5.49,5.49,5.49,5.49,43.92
4281,37,1026,6.99,6.99,6.99,6.99,34.95
4282,37,1028,3.99,3.99,3.99,3.99,147.63
4283,37,1028,3.99,3.99,3.99,3.99,15.96
4284,37,865,18.9,18.9,18.9,18.9,56.7
4285,37,865,18.9,13.44,7.99,18.9,53.78
4286,37,1030,10.9,10.9,10.9,10.9,32.7
4287,47,1031,11.9,12.9,11.9,14.9,38.7
4288,40,85,9.9,9.27,7.59,13.99,3987.92
4289,47,415,6.9,6.9,6.9,6.9,89.7
4290,37,1032,3.9,4.1,3.9,4.49,98.32
4291,39,10,19.9,19.9,19.9,19.92,388.97
4292,40,307,2.59,2.59,2.59,2.59,72.52
4293,40,307,2.59,2.6,2.59,2.99,85.87
4294,49,47,2.7,2.99,2.99,2.99,53.82
4295,49,47,2.7,2.7,2.7,2.7,8.1
4296,49,1033,9.9,9.9,9.9,9.9,79.2
4298,45,7,6.99,10.13,6.99,10.9,256.03
4299,39,10,15.9,15.9,15.9,15.9,79.5
4300,39,10,12.9,12.9,12.9,12.9,103.2
4301,39,10,9.9,9.9,9.9,9.9,504.9
4302,39,10,1.9,1.9,1.9,1.9,22.8
4303,47,105,3.19,2.98,1.69,3.19,200.13
4304,44,11,28.9,28.9,28.81,28.95,18.32
4305,44,11,42.9,42.9,42.88,42.94,95.33
4306,44,11,102.9,102.9,102.9,102.9,72.03
4307,44,11,39.9,71.99,71.99,71.99,4.03
4308,44,11,24.9,24.9,24.9,24.9,104.73
4309,44,11,39.9,39.9,39.89,39.91,110.53
4310,44,11,73.9,73.32,64.9,73.92,434.22
4311,48,14,24.9,6.31,5.99,6.5,347.3
4312,45,7,2.99,4.49,3.99,5.99,873.09
4313,39,10,4.9,4.9,4.9,4.9,127.4
4314,39,10,6.9,6.9,6.9,6.9,779.7
4315,44,11,16.9,16.9,16.9,16.9,45.33
4316,37,961,5.49,5.29,4.69,5.49,21.16
4317,37,961,22.9,22.9,22.9,22.9,45.8
4318,37,961,29.9,29.9,29.9,29.9,29.9
4319,47,652,29.9,29.9,29.9,29.9,89.7
4320,31,305,9.0,9.02,9.0,9.25,252.5
4321,44,11,40.9,40.9,40.9,40.97,184.55
4322,44,11,72.0,61.75,31.0,72.0,34.61
4323,47,116,10.9,10.9,10.9,10.9,381.5
4324,44,11,5.59,60.35,43.9,69.9,129.26
4325,44,11,69.9,69.58,50.0,70.0,148.46
4326,44,11,69.9,69.91,69.9,70.0,106.4
4327,44,11,39.9,39.9,39.9,39.9,86.1
4328,44,11,69.9,69.91,69.9,70.0,126.67
4329,44,11,59.9,59.9,59.81,60.0,119.5
4330,32,343,2.89,2.89,2.89,2.89,37.57
4331,32,311,5.9,5.9,5.9,5.9,29.5
4332,32,311,5.9,5.9,5.9,5.9,11.8
4333,47,892,59.9,59.9,59.9,59.9,59.9
4334,39,10,29.9,29.9,29.9,29.9,111.95
4335,48,14,34.9,32.31,29.9,34.9,925.71
4336,47,1047,54.9,56.3,54.9,61.9,281.5
4337,38,454,17.9,17.9,17.9,17.9,53.7
4338,47,652,29.9,29.9,29.9,29.9,239.2
4339,49,43,2.69,2.69,2.69,2.69,21.52
4340,40,1051,3.79,3.79,3.79,3.79,22.74
4341,40,1051,3.79,3.79,3.79,3.79,15.16
4342,40,1051,3.79,3.79,3.79,3.79,22.74
4343,37,951,11.49,11.49,11.49,11.49,34.47
4344,49,48,7.99,8.13,7.99,8.59,170.79
4345,47,99,9.9,9.9,9.9,9.9,99.0
4346,47,313,19.9,19.9,19.9,19.9,39.8
4347,39,10,12.0,12.0,12.0,12.0,84.0
4348,47,672,11.9,11.9,11.9,11.9,404.6
4349,44,11,69.9,69.91,69.9,70.0,107.93
4350,47,105,7.99,7.78,5.89,7.99,389.0
4351,47,889,5.89,5.89,5.89,5.89,5.89
4352,44,11,19.9,19.9,19.89,19.91,69.49
4353,44,11,44.9,44.9,44.88,44.91,223.06
4354,44,11,9.9,9.9,9.9,9.9,2.59
4355,44,11,10.9,10.9,10.9,10.9,177.63
4356,44,11,25.9,25.9,25.77,26.11,62.27
4357,37,908,5.49,5.49,5.49,5.49,93.33
4358,47,1070,119.0,109.0,109.0,109.0,327.0
4359,47,1071,18.9,18.9,18.9,18.9,151.2
4360,47,406,4.99,5.69,5.69,5.69,11.38
4361,46,191,13.9,11.29,9.99,13.9,33.88
4362,45,7,13.9,13.9,13.9,13.9,166.8
4364,47,1076,65.8,59.9,59.9,59.9,179.7
