user_id,R,F,M,RFMS,R1,F1,M1,RFM1,R2,F2,M2,RFMS2,R3,F3,M3,RFMS3,R4,F4,M4,RFM4
5257,1,3,3,133,1,4,4,144,1,1,1,111,2,3,4,234,1,2,3,123
5258,2,3,3,233,1,3,4,134,1,1,1,111,1,1,1,111,1,4,4,144
5259,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5260,2,2,3,223,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5261,3,2,2,322,1,3,4,134,1,1,1,111,1,1,1,111,2,2,3,223
5262,2,2,1,221,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5263,3,3,3,333,1,4,4,144,1,4,4,144,2,3,4,234,1,1,1,111
5264,2,3,2,232,1,3,3,133,1,1,1,111,3,3,3,333,1,4,3,143
5265,2,2,2,222,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5266,1,3,2,132,1,4,4,144,1,1,1,111,1,3,3,133,1,1,1,111
5267,3,4,4,344,2,4,4,244,1,1,1,111,2,3,3,233,2,4,5,245
5268,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5269,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5270,2,2,2,222,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5271,1,4,4,144,1,4,4,144,2,4,4,244,1,1,1,111,1,5,4,154
5272,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5273,3,3,4,334,2,4,4,244,1,1,1,111,3,3,4,334,2,4,4,244
5274,3,2,4,324,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5275,1,2,2,122,1,3,4,134,1,1,1,111,1,1,1,111,1,2,3,123
5276,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5277,5,4,5,545,2,4,5,245,1,5,5,155,1,4,4,144,4,4,5,445
5278,5,5,5,555,2,5,5,255,1,4,4,144,1,3,4,134,4,5,5,455
5279,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5280,2,4,4,244,3,4,5,345,1,4,4,144,3,3,3,333,1,4,3,143
5281,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5282,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5283,4,4,5,445,1,4,5,145,1,4,5,145,1,1,1,111,3,5,5,355
5284,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5285,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5286,5,3,4,534,1,4,4,144,1,1,1,111,3,3,3,333,1,1,1,111
5287,5,5,4,554,2,4,4,244,1,1,1,111,2,5,5,255,4,4,4,444
5288,1,3,3,133,1,4,4,144,1,1,1,111,1,1,1,111,1,2,2,122
5289,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5290,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5291,4,3,3,433,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5292,4,4,4,444,1,4,5,145,1,1,1,111,1,3,4,134,2,4,4,244
5293,5,4,4,544,1,4,5,145,1,1,1,111,1,1,1,111,3,4,3,343
5294,5,3,4,534,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5295,4,3,2,432,1,3,4,134,1,1,1,111,1,1,1,111,2,4,3,243
5296,5,4,5,545,1,4,4,144,1,4,5,145,1,3,3,133,4,5,5,455
5297,2,3,3,233,1,4,4,144,1,1,1,111,2,3,3,233,1,2,3,123
5298,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5299,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5300,3,3,3,333,1,4,4,144,1,4,4,144,1,1,1,111,1,1,1,111
5301,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5302,2,1,2,212,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5303,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5304,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5305,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5306,4,4,4,444,1,4,4,144,2,5,5,255,1,1,1,111,2,5,3,253
5307,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5308,1,3,3,133,1,4,4,144,1,1,1,111,1,1,1,111,1,2,3,123
5309,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5310,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5311,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5312,4,3,2,432,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5313,2,4,5,245,1,4,5,145,1,1,1,111,2,5,5,255,1,4,5,145
5314,2,1,2,212,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5315,4,5,4,454,3,5,4,354,1,1,1,111,3,5,5,355,3,5,5,355
5316,3,5,5,355,2,5,5,255,2,5,5,255,1,4,4,144,2,4,4,244
5317,1,2,2,122,1,3,4,134,1,1,1,111,1,1,1,111,1,2,3,123
5318,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5319,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5320,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5321,3,3,4,334,1,4,5,145,1,1,1,111,1,1,1,111,1,1,1,111
5322,4,3,4,434,1,4,4,144,1,1,1,111,1,1,1,111,3,4,5,345
5323,1,4,4,144,1,4,4,144,1,4,5,145,3,4,3,343,1,2,3,123
5324,5,5,4,554,2,5,4,254,1,1,1,111,1,1,1,111,1,1,1,111
5325,3,2,4,324,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5326,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5327,5,4,3,543,1,3,3,133,1,1,1,111,3,5,4,354,4,5,4,454
5328,4,3,3,433,1,4,4,144,1,4,4,144,1,1,1,111,1,1,1,111
5329,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5330,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5331,2,4,3,243,1,4,4,144,1,1,1,111,3,4,4,344,1,4,4,144
5332,1,2,1,121,1,3,3,133,1,1,1,111,1,1,1,111,1,2,2,122
5333,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5334,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5335,4,4,4,444,1,4,4,144,1,1,1,111,3,3,4,334,3,4,3,343
5336,2,3,3,233,1,3,4,134,1,1,1,111,3,5,5,355,1,2,3,123
5337,2,3,3,233,1,4,4,144,1,1,1,111,1,1,1,111,1,2,3,123
5338,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,2,2,4,224
5339,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5340,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5341,2,3,3,233,1,4,4,144,1,1,1,111,1,1,1,111,1,2,2,122
5342,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5343,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5344,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5345,4,5,5,455,2,5,5,255,1,1,1,111,1,5,5,155,3,4,3,343
5346,4,3,4,434,1,4,4,144,1,1,1,111,3,3,3,333,3,4,5,345
5347,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5348,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5349,3,4,4,344,1,5,5,155,1,1,1,111,1,1,1,111,1,1,1,111
5350,3,3,4,334,2,4,5,245,1,1,1,111,1,1,1,111,2,4,3,243
5351,5,4,3,543,1,4,4,144,1,1,1,111,1,1,1,111,3,5,3,353
5352,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,2,2,4,224
5353,3,3,4,334,1,4,4,144,1,1,1,111,2,3,4,234,2,4,4,244
5354,2,3,3,233,1,4,4,144,1,1,1,111,2,5,4,254,1,2,2,122
5355,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5356,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5357,3,3,3,333,1,4,4,144,1,4,4,144,1,1,1,111,1,1,1,111
5358,4,4,4,444,2,5,5,255,1,1,1,111,1,1,1,111,1,1,1,111
5359,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5360,3,3,3,333,1,4,4,144,1,1,1,111,2,3,3,233,1,1,1,111
5361,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5362,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5363,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5364,4,3,2,432,1,4,4,144,1,4,4,144,1,1,1,111,1,1,1,111
5365,3,3,2,332,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5366,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5367,3,3,1,331,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5368,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5369,2,1,1,211,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5370,3,4,3,343,2,4,4,244,1,1,1,111,3,5,5,355,2,2,3,223
5371,3,4,3,343,1,4,4,144,1,1,1,111,1,1,1,111,2,5,5,255
5372,3,3,1,331,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5373,1,3,3,133,1,4,4,144,1,4,5,145,1,1,1,111,1,2,4,124
5374,3,4,4,344,2,4,4,244,1,1,1,111,2,3,3,233,2,5,5,255
5375,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5376,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5377,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5378,4,3,4,434,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5379,3,3,4,334,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5380,4,4,4,444,2,4,4,244,1,1,1,111,2,3,4,234,3,4,4,344
5381,1,3,2,132,1,4,4,144,1,1,1,111,1,1,1,111,1,2,3,123
5382,5,4,5,545,2,4,5,245,1,1,1,111,1,1,1,111,3,5,5,355
5383,4,3,4,434,2,4,5,245,1,1,1,111,1,1,1,111,1,1,1,111
5384,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5385,1,3,2,132,1,4,4,144,1,1,1,111,1,1,1,111,1,2,3,123
5386,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5387,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5388,2,3,3,233,1,4,4,144,1,4,5,145,1,3,4,134,1,1,1,111
5389,5,3,3,533,2,4,4,244,1,1,1,111,3,4,4,344,1,1,1,111
5390,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5391,2,1,1,211,1,3,3,133,1,1,1,111,1,1,1,111,1,1,1,111
5392,4,3,3,433,1,4,4,144,1,1,1,111,1,1,1,111,3,4,4,344
5393,4,3,4,434,1,4,4,144,1,1,1,111,1,1,1,111,3,4,4,344
5394,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5395,5,3,4,534,1,4,4,144,1,1,1,111,1,1,1,111,4,4,5,445
5396,5,3,3,533,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5397,4,3,3,433,1,3,4,134,1,4,5,145,1,1,1,111,3,2,3,323
5398,4,4,3,443,2,4,4,244,1,1,1,111,1,1,1,111,3,2,2,322
5399,5,3,3,533,1,3,4,134,1,1,1,111,3,3,3,333,4,4,4,444
5400,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5401,5,3,3,533,1,4,4,144,1,1,1,111,1,1,1,111,3,2,4,324
5402,4,4,4,444,1,5,5,155,1,4,4,144,1,1,1,111,1,1,1,111
5403,3,3,5,335,1,4,5,145,1,1,1,111,1,1,1,111,1,1,1,111
5404,5,5,5,555,2,4,4,244,1,5,5,155,3,5,5,355,4,5,5,455
5405,1,3,3,133,2,4,4,244,1,1,1,111,1,1,1,111,1,2,4,124
5406,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5407,3,4,4,344,2,4,4,244,1,1,1,111,1,1,1,111,2,4,5,245
5408,4,4,4,444,2,4,4,244,1,1,1,111,3,4,5,345,3,4,4,344
5409,2,2,3,223,1,3,4,134,1,1,1,111,1,1,1,111,1,2,4,124
5410,1,3,3,133,1,3,4,134,1,1,1,111,2,3,4,234,1,4,4,144
5411,4,3,2,432,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5412,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5413,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5414,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5415,4,3,3,433,1,1,1,111,1,1,1,111,1,1,1,111,2,5,5,255
5416,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5417,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5418,3,2,2,322,1,3,4,134,1,1,1,111,1,1,1,111,2,2,4,224
5419,3,3,3,333,1,3,4,134,1,5,5,155,1,1,1,111,1,1,1,111
5420,3,1,1,311,1,3,3,133,1,1,1,111,1,1,1,111,1,1,1,111
5421,3,4,4,344,2,4,4,244,1,1,1,111,1,1,1,111,2,5,5,255
5422,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5423,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5424,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5425,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5426,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5427,1,3,3,133,1,3,4,134,1,1,1,111,1,5,4,154,1,1,1,111
5428,3,5,4,354,2,5,5,255,2,5,5,255,3,5,4,354,2,2,3,223
5429,1,3,4,134,1,3,4,134,1,1,1,111,1,4,5,145,1,2,4,124
5430,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5431,2,3,3,233,1,4,4,144,1,1,1,111,2,3,3,233,1,1,1,111
5432,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5433,2,4,2,242,1,4,4,144,1,5,4,154,2,4,3,243,1,1,1,111
5434,3,2,2,322,1,3,4,134,1,4,5,145,1,1,1,111,1,1,1,111
5435,3,3,3,333,1,4,4,144,1,1,1,111,2,3,3,233,1,1,1,111
5436,1,3,2,132,2,4,4,244,1,1,1,111,1,3,3,133,1,1,1,111
5437,4,4,3,443,2,4,4,244,1,4,4,144,1,3,4,134,3,2,3,323
5438,5,5,4,554,2,5,4,254,1,5,5,155,3,5,5,355,4,5,4,454
5439,5,5,4,554,2,4,4,244,1,1,1,111,3,5,4,354,4,5,5,455
5440,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5441,4,3,2,432,1,3,4,134,1,4,4,144,1,1,1,111,3,4,3,343
5442,4,5,5,455,3,5,5,355,1,4,4,144,2,5,4,254,2,4,4,244
5443,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5444,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5445,3,3,4,334,1,4,4,144,1,1,1,111,2,3,4,234,2,4,5,245
5446,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5447,1,4,4,144,2,4,4,244,1,1,1,111,1,5,5,155,1,1,1,111
5448,5,5,4,554,1,4,4,144,1,1,1,111,3,5,4,354,4,5,5,455
5449,3,1,3,313,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5450,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5451,4,3,3,433,1,4,4,144,1,1,1,111,1,1,1,111,3,2,3,323
5452,5,3,4,534,1,3,4,134,1,1,1,111,1,1,1,111,4,4,5,445
5453,3,2,2,322,1,3,4,134,1,1,1,111,2,3,3,233,1,1,1,111
5454,5,4,5,545,1,4,4,144,2,5,5,255,2,3,4,234,4,2,4,424
5455,2,4,3,243,1,4,4,144,1,1,1,111,2,5,5,255,1,4,3,143
5456,3,3,4,334,2,4,4,244,1,1,1,111,2,3,3,233,2,4,4,244
5457,3,1,1,311,1,3,3,133,1,1,1,111,1,1,1,111,1,1,1,111
5458,5,5,5,555,2,5,5,255,2,5,5,255,3,5,5,355,3,5,5,355
5459,2,3,4,234,3,4,4,344,1,1,1,111,1,1,1,111,1,4,4,144
5460,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5461,4,5,5,455,2,5,5,255,2,5,5,255,3,5,5,355,3,5,5,355
5462,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5463,5,4,5,545,1,4,4,144,1,1,1,111,1,1,1,111,4,5,5,455
5464,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5465,1,3,2,132,1,4,4,144,1,1,1,111,1,1,1,111,1,2,2,122
5466,1,2,2,122,1,3,4,134,1,1,1,111,1,1,1,111,1,2,3,123
5467,4,4,4,444,1,4,4,144,1,1,1,111,2,5,5,255,3,5,3,353
5468,5,3,2,532,2,4,4,244,1,1,1,111,3,3,3,333,1,1,1,111
5469,5,4,4,544,3,4,4,344,1,1,1,111,3,3,4,334,3,5,4,354
5470,3,3,3,333,1,3,4,134,1,4,5,145,1,1,1,111,2,2,4,224
5471,5,3,3,533,1,3,4,134,1,4,4,144,1,1,1,111,3,5,4,354
5472,5,3,3,533,1,4,4,144,1,1,1,111,3,3,4,334,1,1,1,111
5473,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5474,1,3,3,133,2,4,4,244,1,1,1,111,1,1,1,111,1,4,3,143
5475,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5476,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5477,1,4,4,144,1,4,4,144,1,1,1,111,2,5,4,254,1,4,2,142
5478,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5479,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5480,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5481,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5482,5,4,4,544,1,4,4,144,1,1,1,111,3,3,4,334,3,5,4,354
5483,5,5,4,554,3,5,4,354,1,1,1,111,1,1,1,111,4,5,5,455
5484,5,5,5,555,2,5,5,255,2,5,5,255,1,5,5,155,4,5,5,455
5485,3,4,4,344,1,4,4,144,1,1,1,111,2,3,3,233,2,2,3,223
5486,3,1,3,313,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5487,1,4,4,144,1,3,3,133,1,1,1,111,1,5,5,155,1,1,1,111
5488,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5489,1,3,4,134,2,4,4,244,1,1,1,111,1,1,1,111,1,4,3,143
5490,4,3,2,432,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5491,5,3,3,533,1,3,4,134,1,1,1,111,2,3,4,234,4,2,3,423
5492,5,2,3,523,1,3,4,134,1,1,1,111,1,1,1,111,3,2,3,323
5493,5,4,4,544,2,4,4,244,1,1,1,111,2,4,5,245,3,5,5,355
5494,2,3,3,233,1,4,4,144,1,1,1,111,1,1,1,111,1,2,2,122
5495,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5496,3,1,3,313,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5497,3,2,2,322,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5498,4,2,3,423,1,3,4,134,1,1,1,111,1,1,1,111,3,2,4,324
5499,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5500,5,5,5,555,3,4,4,344,1,5,5,155,3,5,5,355,4,5,5,455
5501,1,3,2,132,1,3,4,134,1,1,1,111,3,3,4,334,1,2,2,122
5502,5,5,5,555,2,4,4,244,1,5,5,155,2,5,5,255,4,5,5,455
5503,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5504,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5505,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5506,3,4,5,345,2,4,5,245,1,1,1,111,1,1,1,111,2,4,5,245
5507,2,3,2,232,1,4,4,144,1,1,1,111,1,1,1,111,1,2,2,122
5508,2,3,3,233,2,4,4,244,1,1,1,111,1,1,1,111,1,4,4,144
5509,5,3,2,532,1,3,4,134,1,1,1,111,1,1,1,111,3,4,3,343
5510,3,3,3,333,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5511,1,3,4,134,1,3,4,134,1,1,1,111,1,1,1,111,1,4,5,145
5512,5,2,4,524,1,3,4,134,1,1,1,111,1,1,1,111,4,2,5,425
5513,5,3,2,532,1,3,4,134,1,1,1,111,1,1,1,111,3,4,4,344
5514,3,3,4,334,1,4,5,145,1,1,1,111,1,1,1,111,2,2,3,223
5515,4,4,4,444,1,4,4,144,1,5,5,155,1,1,1,111,3,4,4,344
5516,4,3,3,433,1,3,4,134,1,1,1,111,1,1,1,111,2,4,3,243
5517,3,4,4,344,1,3,4,134,1,1,1,111,3,5,4,354,2,5,5,255
5518,3,2,3,323,1,3,4,134,1,1,1,111,1,1,1,111,2,2,5,225
5519,3,1,2,312,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5520,3,1,1,311,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5521,3,2,3,323,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5522,3,2,1,321,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5523,4,3,2,432,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5524,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5525,1,2,2,122,1,3,4,134,1,1,1,111,1,3,3,133,1,1,1,111
5526,1,3,4,134,1,3,4,134,1,1,1,111,1,1,1,111,1,4,5,145
5527,3,3,5,335,1,3,4,134,1,1,1,111,2,3,5,235,2,2,5,225
5528,5,3,3,533,3,4,4,344,1,1,1,111,1,1,1,111,1,1,1,111
5529,5,5,5,555,1,1,1,111,1,1,1,111,3,5,5,355,3,5,5,355
5530,4,1,2,412,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5531,4,3,2,432,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5532,4,2,3,423,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5533,4,2,3,423,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5534,2,4,4,244,1,4,4,144,1,5,5,155,1,3,5,135,1,4,4,144
5535,1,3,4,134,1,4,4,144,1,1,1,111,1,3,5,135,1,1,1,111
5536,1,4,4,144,2,4,5,245,1,1,1,111,1,3,3,133,1,1,1,111
5537,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5538,2,3,3,233,1,4,4,144,1,1,1,111,1,3,3,133,1,1,1,111
5539,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5540,4,2,2,422,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5541,5,3,3,533,1,4,4,144,1,1,1,111,2,5,4,254,4,2,3,423
5542,4,2,1,421,1,4,3,143,1,1,1,111,1,1,1,111,1,1,1,111
5543,4,2,3,423,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5544,4,2,1,421,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5545,5,3,4,534,1,4,4,144,1,1,1,111,1,4,5,145,4,4,5,445
5546,2,3,2,232,1,3,4,134,1,1,1,111,1,1,1,111,1,4,3,143
5547,4,2,1,421,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5548,2,3,2,232,1,4,4,144,2,4,4,244,1,3,4,134,1,1,1,111
5549,4,2,3,423,1,3,4,134,1,1,1,111,1,1,1,111,2,2,4,224
5550,3,2,1,321,1,3,3,133,1,1,1,111,1,1,1,111,2,2,3,223
5551,4,2,3,423,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5552,1,3,3,133,1,3,4,134,1,4,5,145,1,1,1,111,1,4,3,143
5553,5,3,3,533,1,3,4,134,1,1,1,111,3,4,4,344,1,1,1,111
5554,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5555,5,5,4,554,2,4,4,244,1,4,4,144,3,3,3,333,4,5,5,455
5556,5,4,4,544,1,3,4,134,1,1,1,111,3,3,3,333,3,5,5,355
5557,4,1,2,412,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5558,4,2,3,423,1,4,4,144,1,1,1,111,1,1,1,111,1,1,1,111
5559,4,4,3,443,2,4,4,244,1,4,4,144,1,3,4,134,2,2,3,223
5560,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5561,4,2,4,424,1,4,5,145,1,1,1,111,1,1,1,111,1,1,1,111
5562,4,1,1,411,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5563,4,1,2,412,1,3,4,134,1,1,1,111,1,1,1,111,1,1,1,111
5564,1,3,4,134,1,3,4,134,1,4,5,145,1,1,1,111,1,5,5,155
5565,4,3,3,433,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5566,4,4,4,444,2,4,4,244,1,1,1,111,1,1,1,111,2,4,5,245
5567,4,1,1,411,2,3,4,234,1,1,1,111,1,1,1,111,1,1,1,111
5568,4,2,2,422,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5569,4,2,1,421,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5570,1,3,3,133,2,4,4,244,1,1,1,111,1,1,1,111,1,2,3,123
5571,4,1,1,411,2,3,4,234,1,1,1,111,1,1,1,111,1,1,1,111
5572,4,2,3,423,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5573,3,2,2,322,2,3,4,234,1,1,1,111,2,3,3,233,1,1,1,111
5574,3,2,3,323,2,3,4,234,1,1,1,111,2,3,4,234,1,1,1,111
5575,4,3,3,433,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
5576,5,4,4,544,2,4,4,244,1,1,1,111,2,4,4,244,4,5,5,455
5577,4,1,2,412,2,3,4,234,1,1,1,111,1,1,1,111,1,1,1,111
5578,4,5,5,455,3,5,5,355,2,5,5,255,3,5,5,355,3,5,4,354
5579,4,2,3,423,2,4,4,244,1,1,1,111,1,1,1,111,1,1,1,111
